team1.win,team1.composition.champion1,team1.composition.champion1_items,team1.composition.champion2,team1.composition.champion2_items,team1.composition.champion3,team1.composition.champion3_items,team1.composition.champion4,team1.composition.champion4_items,team1.composition.champion5,team1.composition.champion5_items,team2.win,team2.composition.champion6,team2.composition.champion6_items,team2.composition.champion7,team2.composition.champion7_items,team2.composition.champion8,team2.composition.champion8_items,team2.composition.champion9,team2.composition.champion9_items,team2.composition.champion10,team2.composition.champion10_items
False,Nautilus,"[3860, 2055, 3190, 3075, 3047, 3067, 3364]",MissFortune,"[6695, 6691, 3814, 3006, 3134, 0, 3363]",Anivia,"[1056, 3040, 2421, 3020, 6653, 1052, 3363]",Gwen,"[3115, 3157, 4633, 0, 3158, 4629, 3364]",Aatrox,"[3001, 6630, 3047, 3076, 1037, 3044, 3363]",True,Samira,"[3123, 6673, 3072, 1018, 3047, 1037, 3363]",Senna,"[6632, 3071, 1042, 3864, 2055, 3009, 3364]",Tryndamere,"[1054, 6671, 6675, 3006, 3031, 3123, 3340]",Evelynn,"[3020, 3152, 3102, 3089, 3135, 0, 3363]",Renekton,"[3053, 6631, 3111, 3076, 1011, 0, 3340]"
True,Alistar,"[3860, 3190, 3050, 3117, 3109, 0, 3364]",Veigar,"[1052, 6656, 3157, 3067, 3108, 3020, 3363]",Sylas,"[3158, 3157, 6656, 3108, 3916, 3067, 3364]",Shaco,"[3036, 6691, 3158, 3508, 3814, 3123, 3364]",Darius,"[6631, 3053, 3193, 3075, 3065, 3047, 3363]",False,Nami,"[3158, 6616, 3853, 4643, 3504, 6617, 3364]",Varus,"[3814, 3042, 6693, 3123, 3158, 3035, 3363]",Zed,"[3158, 6693, 3814, 6676, 3036, 1036, 3364]",Khazix,"[3026, 6693, 6609, 2055, 3179, 3047, 3364]",Gwen,"[3157, 3135, 3076, 4633, 3115, 3047, 3364]"
False,Nautilus,"[3860, 3190, 2055, 3047, 3075, 1028, 3364]",Kaisa,"[6671, 6676, 2421, 1018, 3006, 3115, 3363]",Ekko,"[3089, 3152, 3020, 3100, 3135, 1082, 3363]",Graves,"[3123, 6695, 6692, 3111, 3133, 1036, 3364]",Renekton,"[6631, 3053, 0, 0, 3047, 1055, 3340]",True,Rell,"[3860, 3190, 3024, 1028, 3158, 0, 3364]",MissFortune,"[1055, 6672, 3006, 6676, 1018, 1037, 3363]",Gwen,"[3047, 4633, 3115, 3108, 1055, 3067, 3340]",Taliyah,"[3157, 6656, 2055, 1082, 1058, 3020, 3364]",Kled,"[3076, 3068, 3047, 3105, 3053, 0, 3364]"
True,Sona,"[6617, 1052, 3158, 3114, 3853, 1052, 3364]",Kaisa,"[1055, 3006, 3046, 6672, 6676, 0, 3363]",Kayle,"[4633, 3089, 3006, 3115, 0, 1052, 3363]",Gragas,"[4636, 2421, 1052, 3020, 3108, 1082, 3364]",Talon,"[3134, 6630, 1037, 3047, 3123, 3070, 3364]",False,Senna,"[2065, 3864, 3009, 3114, 3179, 3123, 3364]",KogMaw,"[6671, 2031, 3046, 3006, 1055, 3091, 3363]",Malzahar,"[1026, 1028, 3157, 1052, 6655, 3020, 3363]",Graves,"[6671, 3031, 6676, 3111, 1053, 0, 3364]",Riven,"[6630, 3071, 3047, 1037, 3044, 1028, 3363]"
True,Janna,"[0, 3853, 4642, 3158, 3067, 0, 3364]",Kaisa,"[1055, 6672, 3006, 1036, 1036, 2055, 3363]",Anivia,"[1056, 6656, 1082, 2420, 3020, 0, 3363]",Udyr,"[6664, 2031, 3158, 3076, 3066, 1033, 3364]",Illaoi,"[6630, 2033, 1036, 1029, 1028, 1001, 3340]",False,Sona,"[6617, 3114, 0, 1001, 3853, 0, 3364]",Samira,"[1055, 2031, 6673, 3047, 1036, 1036, 3340]",Yone,"[6673, 1054, 1042, 0, 0, 3006, 3340]",FiddleSticks,"[3152, 2421, 0, 3108, 1082, 3020, 3330]",Gnar,"[3053, 3123, 6631, 1055, 3133, 3047, 3363]"
False,Bard,"[2065, 3050, 3853, 3916, 3111, 0, 3364]",Samira,"[6673, 3026, 3047, 3036, 3031, 0, 3363]",Galio,"[3916, 3152, 3157, 3047, 3041, 3075, 3364]",Vi,"[3053, 6632, 3075, 3047, 0, 2055, 3364]",Riven,"[3071, 6630, 6694, 3123, 3158, 0, 3364]",True,Leona,"[2055, 3190, 3075, 1028, 3111, 3860, 3364]",Swain,"[6653, 4637, 3157, 1058, 1056, 3047, 3340]",Yasuo,"[6673, 3006, 3031, 6333, 3035, 0, 3340]",Warwick,"[3047, 6632, 3076, 3110, 3067, 1028, 3340]",MonkeyKing,"[3071, 3053, 2420, 3047, 6632, 1031, 3340]"
False,Thresh,"[2031, 3190, 3857, 4638, 3117, 3067, 3364]",Samira,"[3031, 6673, 0, 3047, 3072, 0, 3340]",Katarina,"[3020, 3152, 3115, 0, 0, 1082, 3364]",Urgot,"[1055, 6631, 3047, 3748, 3123, 1029, 3513]",Udyr,"[6664, 3066, 3158, 1031, 1082, 0, 3364]",True,Senna,"[2424, 3864, 6632, 1036, 3009, 0, 3364]",Ezreal,"[3070, 6632, 1036, 1055, 1036, 1036, 3340]",Anivia,"[1056, 3020, 6653, 3070, 1082, 2055, 3363]",Viego,"[6672, 1042, 3117, 0, 3086, 3086, 3364]",Riven,"[2031, 6029, 3067, 3133, 1028, 1001, 3340]"
False,Leona,"[3190, 3860, 0, 3050, 3047, 0, 3364]",Kaisa,"[1055, 3006, 6672, 3046, 3031, 1018, 3363]",Qiyana,"[6695, 6693, 3042, 3158, 3134, 2055, 3364]",FiddleSticks,"[3152, 1058, 3157, 3020, 1082, 3135, 3330]",Teemo,"[3115, 3165, 3006, 1082, 1056, 4633, 3363]",True,Lux,"[3853, 6655, 2055, 3158, 0, 0, 3364]",Ezreal,"[1055, 3042, 6632, 6694, 3158, 0, 3340]",Talon,"[1055, 6630, 3133, 3158, 3067, 1036, 3340]",Viego,"[3117, 6664, 3065, 0, 0, 0, 3364]",Gwen,"[3115, 3157, 4633, 3111, 0, 3076, 3340]"
True,Thresh,"[3158, 3857, 3190, 1028, 0, 1029, 3364]",Jinx,"[1018, 1036, 0, 6672, 3046, 3006, 3363]",Zed,"[3158, 6693, 6695, 1036, 2031, 0, 3364]",Diana,"[4636, 3157, 1052, 0, 0, 3020, 3364]",Nasus,"[6632, 1054, 3193, 3158, 3076, 3066, 3340]",False,Pyke,"[3179, 3857, 6691, 3158, 3133, 1031, 3364]",Samira,"[1055, 6673, 3047, 1038, 3036, 1037, 3340]",Sylas,"[2033, 6656, 3157, 4629, 0, 3158, 3364]",JarvanIV,"[1031, 6630, 2031, 3158, 3083, 3133, 3364]",Fiora,"[6630, 1055, 3047, 1031, 3508, 3133, 3340]"
True,Leona,"[3860, 3001, 3190, 3047, 3076, 3801, 3364]",Tristana,"[0, 3031, 3006, 3046, 6672, 3033, 3363]",Azir,"[3115, 3157, 4630, 3020, 6653, 3916, 3363]",LeeSin,"[6333, 6630, 3047, 3053, 6609, 2055, 3340]",Gwen,"[3089, 3047, 4633, 3115, 4629, 2055, 3363]",False,Seraphine,"[3853, 3158, 4643, 3504, 3011, 6617, 3364]",Jinx,"[6672, 3006, 3026, 3033, 3031, 3094, 3363]",Yone,"[6673, 2421, 3006, 3031, 3072, 0, 3340]",Rumble,"[1052, 3157, 3089, 4636, 3165, 3020, 3364]",Darius,"[6631, 3053, 3076, 3111, 3742, 0, 3340]"
True,Velkoz,"[3020, 2055, 3853, 6655, 0, 0, 3364]",Aphelios,"[6671, 3134, 1037, 1018, 3006, 1055, 3363]",Sylas,"[1082, 6656, 2033, 3111, 3108, 3067, 3340]",XinZhao,"[6692, 3111, 0, 0, 0, 0, 3364]",Riven,"[6630, 1054, 2031, 3111, 3071, 0, 3340]",False,Nautilus,"[3117, 3859, 3190, 2055, 0, 0, 3364]",Sivir,"[1055, 6691, 3004, 0, 1001, 0, 3340]",Annie,"[4637, 6653, 0, 0, 3916, 3020, 3364]",Graves,"[1018, 3123, 6673, 3071, 3047, 1036, 3364]",Zoe,"[1056, 1082, 1058, 3020, 6655, 3145, 3340]"
True,Pyke,"[3117, 3857, 6693, 2055, 3179, 3134, 3364]",Kaisa,"[6672, 3046, 1038, 0, 3006, 0, 3363]",Akali,"[3111, 3152, 2031, 1054, 1082, 1026, 3364]",Rammus,"[3111, 6664, 3075, 0, 0, 0, 3364]",Nasus,"[6632, 3111, 3076, 3105, 1033, 1029, 3340]",False,Braum,"[3857, 3190, 2055, 3111, 3066, 1057, 3364]",Samira,"[6673, 3031, 6676, 1055, 0, 0, 3340]",Ahri,"[1082, 3165, 3108, 6653, 3158, 2421, 3364]",Nunu,"[3068, 3065, 2055, 1082, 3047, 0, 3364]",Gwen,"[4633, 3115, 0, 3076, 0, 3047, 3364]"
True,Thresh,"[3190, 3860, 2055, 3158, 3067, 0, 3364]",Kaisa,"[6672, 3006, 6676, 0, 1055, 0, 3363]",Viktor,"[6655, 1082, 3100, 0, 0, 3111, 3340]",Volibear,"[6662, 2031, 3158, 3075, 1031, 0, 3364]",Gwen,"[3115, 3076, 3191, 4633, 3047, 1052, 3340]",False,Rakan,"[2031, 3860, 2065, 3050, 3158, 3114, 3364]",Xayah,"[3508, 6671, 2031, 3006, 3031, 3036, 3340]",Leblanc,"[2033, 3041, 6656, 4632, 3020, 3108, 3340]",Zac,"[6662, 3075, 0, 3041, 3158, 1028, 3364]",Renekton,"[6630, 3066, 3111, 3053, 1057, 1055, 3340]"
True,Malphite,"[3859, 3157, 3020, 1028, 3145, 0, 3364]",Jhin,"[6671, 3047, 3036, 1055, 2055, 0, 3363]",Qiyana,"[2055, 2031, 6693, 3158, 6695, 3814, 3364]",Khazix,"[3047, 3814, 6691, 6695, 3035, 0, 3340]",Singed,"[3916, 3116, 3047, 3742, 1033, 0, 3363]",False,Gragas,"[3860, 3211, 3157, 2055, 4005, 3158, 3364]",Tristana,"[1055, 3046, 3036, 3026, 6672, 3006, 3363]",Ahri,"[2033, 3157, 2055, 3020, 6655, 1082, 3364]",JarvanIV,"[6631, 2421, 1031, 0, 3053, 3047, 3364]",Riven,"[6630, 1031, 3071, 1054, 1037, 3158, 3340]"
False,Nautilus,"[3190, 3117, 3860, 0, 3075, 3067, 3364]",Samira,"[1055, 6673, 6676, 3047, 3031, 1018, 3363]",Talon,"[3042, 6693, 6695, 3814, 3035, 3158, 3364]",Gragas,"[3158, 3157, 3135, 3041, 4636, 1058, 3364]",Mordekaiser,"[3108, 3047, 3082, 3076, 4633, 3067, 3340]",True,Rakan,"[3152, 2055, 3041, 3853, 3020, 3108, 3364]",Xayah,"[3508, 6671, 3006, 3046, 3035, 1018, 3363]",Lux,"[1058, 3157, 3020, 6655, 1082, 1058, 3340]",LeeSin,"[6333, 6630, 3076, 3158, 0, 3053, 3340]",Varus,"[3031, 3006, 1053, 6672, 3036, 1018, 3340]"
False,Seraphine,"[3853, 3114, 3158, 6617, 1052, 1052, 3364]",Vayne,"[1055, 3006, 6672, 3046, 3123, 1038, 3363]",Zed,"[3158, 6695, 6692, 3035, 3123, 3133, 3364]",Ekko,"[3152, 3100, 0, 1082, 3020, 1058, 3364]",Quinn,"[6671, 2031, 3181, 3006, 3036, 0, 3363]",True,Yuumi,"[0, 2065, 3222, 3853, 4642, 0, 3364]",Kaisa,"[1055, 6672, 3046, 3006, 3035, 3155, 3363]",Sylas,"[1082, 2031, 6656, 3158, 3108, 0, 3340]",Diana,"[3152, 3020, 1052, 3157, 1082, 1026, 3364]",Riven,"[6630, 3071, 1037, 1054, 3047, 1028, 3340]"
True,Leona,"[3117, 3859, 0, 3067, 1029, 0, 3364]",Jinx,"[1055, 1083, 6670, 3006, 1037, 0, 3340]",Sylas,"[2033, 3158, 3802, 1026, 3067, 0, 3340]",Vi,"[3044, 3158, 3057, 3067, 0, 0, 3364]",Mordekaiser,"[1028, 3145, 2031, 1001, 1026, 1054, 3340]",False,Rakan,"[0, 3851, 3067, 3158, 4642, 0, 3364]",Jhin,"[1055, 6671, 2055, 3009, 3035, 0, 3363]",Orianna,"[6655, 0, 2033, 3070, 1001, 0, 3340]",FiddleSticks,"[2423, 3020, 3108, 1052, 1052, 2055, 3330]",Riven,"[6630, 2031, 1055, 3508, 0, 3158, 3340]"
False,Thresh,"[3860, 3107, 3190, 3009, 3067, 3076, 3364]",Tristana,"[3139, 3046, 3031, 1053, 6672, 3006, 3340]",Annie,"[3152, 3157, 3040, 3041, 3020, 0, 3364]",Kayn,"[1038, 6630, 2420, 3071, 3053, 3111, 3364]",Sylas,"[6656, 4629, 1052, 3158, 1029, 0, 3340]",True,Xerath,"[6655, 3853, 4628, 3158, 1082, 0, 3364]",Jinx,"[1055, 3035, 3123, 3046, 6672, 3006, 3363]",Diana,"[0, 4636, 3157, 1082, 3020, 3165, 3364]",Viego,"[3053, 2031, 0, 6672, 0, 3047, 3364]",Shen,"[1054, 3075, 3068, 3111, 1057, 1028, 3340]"
True,Blitzcrank,"[3190, 2031, 3857, 2055, 3117, 3050, 3364]",Ashe,"[3026, 6672, 3153, 3006, 3046, 0, 3363]",Katarina,"[1082, 2420, 3089, 3100, 3020, 3191, 3364]",Rammus,"[6664, 2055, 2031, 3047, 3075, 0, 3364]",Darius,"[3053, 1028, 6631, 3075, 3047, 1054, 3340]",False,Thresh,"[3857, 3190, 3117, 3050, 3801, 0, 3364]",Ezreal,"[6694, 3042, 3158, 1053, 3508, 1036, 3363]",Leblanc,"[6655, 3916, 3020, 1028, 3108, 3157, 3364]",DrMundo,"[6664, 3065, 3111, 3076, 1011, 2055, 3364]",Yasuo,"[1018, 3031, 3006, 6673, 3036, 1038, 3363]"
True,Ashe,"[3158, 4005, 3085, 3864, 3134, 1036, 3364]",Kaisa,"[1055, 3046, 6672, 3036, 1018, 3006, 3363]",Talon,"[3074, 6630, 3042, 3158, 6694, 0, 3340]",Ekko,"[3152, 2420, 3020, 3115, 3089, 1082, 3364]",Riven,"[6630, 6333, 6609, 3158, 3071, 0, 3340]",False,Pyke,"[3857, 3142, 6691, 6333, 3117, 3179, 3364]",Jhin,"[6671, 6676, 3009, 3094, 1055, 3031, 3363]",TwistedFate,"[6656, 3157, 3158, 3100, 3094, 1052, 3340]",Zac,"[3047, 3065, 0, 3075, 0, 6662, 3364]",Aatrox,"[6333, 6631, 3053, 0, 3047, 0, 3340]"
True,Bard,"[3190, 0, 3066, 3158, 1029, 3853, 3364]",Tristana,"[3095, 6672, 1038, 0, 3006, 0, 3363]",Chogath,"[1054, 3068, 3076, 2055, 1028, 3111, 3340]",Khazix,"[1038, 6692, 3814, 3047, 1031, 0, 3364]",Riven,"[6630, 3158, 3057, 1055, 3133, 1018, 3340]",False,Lulu,"[3853, 3222, 6617, 2055, 3158, 0, 3364]",KogMaw,"[1055, 2031, 3006, 3153, 6672, 1018, 3363]",Katarina,"[6672, 3153, 0, 3047, 1026, 1043, 3364]",RekSai,"[2421, 6693, 1029, 3814, 1038, 3047, 3364]",Garen,"[3071, 3047, 3068, 1029, 0, 0, 3340]"
False,Morgana,"[3020, 3853, 3157, 4005, 2055, 0, 3364]",Draven,"[6671, 3155, 2055, 1053, 3006, 0, 3363]",Katarina,"[3153, 2421, 3089, 3115, 1082, 3020, 3363]",RekSai,"[2420, 6693, 1038, 3047, 1029, 3814, 3364]",Gangplank,"[3508, 2033, 6673, 3158, 1038, 1018, 3363]",True,Senna,"[3864, 6672, 3047, 3004, 1018, 2055, 3364]",Veigar,"[3157, 6655, 1058, 0, 3158, 0, 3340]",AurelionSol,"[3157, 0, 6653, 1011, 3020, 2033, 3340]",Khazix,"[3047, 6691, 3134, 2031, 1036, 1028, 3364]",Shen,"[1054, 3068, 3047, 3075, 0, 0, 3340]"
True,Sona,"[3107, 3853, 1004, 0, 6617, 3117, 3364]",Kaisa,"[3006, 6672, 3086, 1036, 1036, 1055, 3340]",Ryze,"[6656, 2031, 3070, 3111, 1052, 0, 3363]",Karthus,"[6653, 3157, 3020, 0, 3916, 1082, 3364]",LeeSin,"[6630, 1054, 3047, 3044, 1037, 0, 3340]",False,Rell,"[3075, 3860, 3190, 3158, 2055, 0, 3364]",Draven,"[1055, 6676, 6673, 3006, 3031, 1033, 3340]",Qiyana,"[3042, 6693, 1036, 3158, 6695, 1036, 3364]",Gwen,"[3047, 2031, 1082, 3115, 4633, 0, 3340]",Neeko,"[1056, 3135, 3020, 3041, 3152, 0, 3363]"
True,Morgana,"[3158, 3860, 3190, 2055, 3067, 1006, 3364]",Sivir,"[3004, 3158, 3134, 1053, 1036, 0, 3363]",Soraka,"[2065, 3504, 3067, 2422, 2055, 3114, 3363]",Graves,"[6692, 3134, 3036, 2055, 3111, 0, 3364]",Irelia,"[6632, 1055, 1028, 3153, 3123, 3047, 3364]",False,Thresh,"[0, 3857, 3190, 3075, 2055, 3117, 3364]",Jhin,"[1055, 6671, 3123, 3009, 3094, 3035, 3364]",Kennen,"[3152, 0, 3135, 1082, 3165, 3020, 3363]",Volibear,"[6632, 2031, 1028, 1036, 3157, 3158, 3364]",Jax,"[2420, 3153, 3078, 6333, 3123, 3047, 3340]"
True,Xerath,"[3916, 3851, 2423, 1001, 1026, 3802, 3364]",Ziggs,"[1056, 2031, 2010, 3802, 3108, 1001, 3340]",Pantheon,"[2033, 6692, 1036, 1036, 2422, 0, 3340]",Ivern,"[0, 2031, 3158, 0, 0, 2065, 3364]",Malphite,"[0, 2033, 3105, 3047, 6660, 0, 3363]",False,Thresh,"[3190, 3857, 2055, 3111, 0, 0, 3364]",Samira,"[1055, 6673, 3111, 6676, 1037, 0, 3363]",Neeko,"[1056, 2031, 3067, 3020, 3802, 3191, 3340]",JarvanIV,"[6630, 2031, 0, 0, 0, 0, 3364]",Jax,"[1054, 2031, 1033, 6632, 1001, 1042, 3340]"
True,Karma,"[3853, 3114, 2055, 2065, 3011, 3158, 3364]",Jhin,"[6671, 3036, 6695, 1055, 3009, 0, 3363]",Leblanc,"[6655, 1082, 3157, 2033, 0, 3020, 3340]",Hecarim,"[1031, 3133, 3053, 1028, 6632, 3158, 3364]",Irelia,"[3044, 1037, 6630, 3153, 1028, 3047, 3340]",False,Seraphine,"[6656, 3040, 0, 0, 1056, 3158, 3363]",Sona,"[3853, 2055, 3158, 1082, 6617, 3504, 3364]",Talon,"[3071, 6630, 0, 3134, 6695, 3158, 3364]",Sejuani,"[3075, 2031, 2055, 3067, 3068, 3047, 3364]",Camille,"[1055, 3748, 0, 3111, 6632, 3053, 3340]"
True,Karma,"[2065, 3853, 2055, 3158, 3916, 0, 3364]",Ezreal,"[2420, 3077, 3035, 3042, 6632, 3158, 3363]",Akali,"[4637, 1082, 2031, 4633, 4630, 3111, 3364]",Graves,"[3111, 6692, 1057, 1042, 1036, 1036, 3364]",Jayce,"[3070, 6692, 3133, 3158, 1036, 0, 3340]",False,Nautilus,"[1011, 3190, 2055, 3117, 1029, 3860, 3364]",Samira,"[1055, 6673, 1037, 3047, 6676, 1038, 3363]",Ziggs,"[1056, 3040, 1052, 3165, 3020, 6653, 3363]",Mordekaiser,"[4633, 3047, 1082, 4637, 0, 3076, 3364]",Aatrox,"[1018, 3036, 6691, 1018, 3508, 3047, 3340]"
False,Yasuo,"[3072, 3031, 6673, 3111, 1036, 1036, 3340]",Pantheon,"[3855, 6692, 3047, 3071, 1036, 0, 3364]",Zed,"[3142, 3158, 6693, 6695, 3814, 6694, 3364]",Kayn,"[3142, 6691, 3134, 0, 3042, 3117, 3364]",Ezreal,"[6632, 3042, 6694, 1053, 1042, 3158, 3363]",True,Swain,"[3853, 3157, 4637, 6653, 3020, 1028, 3340]",Anivia,"[3157, 3020, 6653, 0, 0, 0, 3363]",Sett,"[3153, 6029, 3047, 3075, 3051, 1029, 3364]",Shaco,"[6653, 3157, 3116, 4629, 3158, 3082, 3340]",Kaisa,"[3085, 2420, 6673, 3006, 3042, 1038, 3363]"
False,Thresh,"[3001, 3857, 3190, 0, 3117, 3076, 3364]",Tristana,"[3031, 6672, 3006, 3046, 0, 0, 3363]",Leblanc,"[3020, 2033, 3157, 1082, 3135, 6655, 3364]",Hecarim,"[6632, 3065, 3158, 3053, 2055, 1036, 3364]",Gragas,"[1056, 3152, 3157, 3020, 4628, 1082, 3364]",True,Malphite,"[4643, 3135, 3853, 6655, 3020, 3100, 3364]",Mordekaiser,"[1028, 3107, 3111, 1054, 1082, 4633, 3340]",Yone,"[2055, 3031, 3051, 3006, 6673, 1057, 3364]",Graves,"[6671, 3047, 6676, 3031, 3091, 0, 3364]",Gwen,"[3916, 4633, 1082, 3108, 3111, 2421, 3364]"
True,Seraphine,"[6655, 3851, 1052, 1082, 3070, 1001, 3364]",MissFortune,"[3134, 6672, 3123, 3006, 0, 0, 3363]",Samira,"[6676, 3035, 1018, 3006, 6673, 1055, 3364]",Zac,"[3076, 0, 0, 1011, 3047, 6662, 3364]",Fiora,"[6630, 3047, 3508, 0, 0, 0, 3340]",False,Bard,"[6656, 3859, 3916, 0, 2424, 3117, 3364]",Ezreal,"[2031, 3158, 6632, 3042, 3082, 1029, 3363]",Ziggs,"[3020, 6655, 1058, 3070, 1082, 3165, 3363]",LeeSin,"[6630, 3053, 6609, 1029, 3047, 1029, 3340]",Viego,"[1054, 6632, 3047, 3153, 1028, 0, 3340]"
False,Thresh,"[3190, 3857, 3050, 3117, 2424, 1028, 3364]",Renekton,"[6630, 3053, 3047, 3133, 3076, 1011, 3340]",Draven,"[1055, 6672, 0, 6676, 1018, 3006, 3363]",RekSai,"[0, 2420, 6693, 3814, 3047, 0, 3364]",Kayle,"[3006, 4633, 3115, 1029, 0, 0, 3340]",True,Maokai,"[3009, 3860, 2055, 3742, 1011, 0, 3364]",Caitlyn,"[6671, 1055, 3006, 3123, 3095, 3086, 3363]",Sett,"[6630, 2031, 3047, 3044, 1055, 1028, 3340]",Shyvana,"[3115, 3165, 3158, 1082, 3145, 0, 3364]",Irelia,"[3047, 3153, 6673, 0, 0, 0, 3363]"
False,Senna,"[6632, 3864, 2055, 3009, 3094, 0, 3364]",Kaisa,"[6671, 1038, 3006, 3095, 3046, 0, 3363]",Garen,"[3075, 6631, 3066, 1054, 3047, 0, 3340]",Udyr,"[6632, 3047, 3091, 3076, 1011, 0, 3364]",Volibear,"[1056, 3742, 6632, 3047, 3076, 1033, 3340]",True,Blitzcrank,"[3117, 3190, 3859, 2055, 0, 0, 3364]",Lucian,"[3006, 3133, 6671, 3057, 0, 0, 3340]",Illaoi,"[6632, 3047, 3075, 1036, 1031, 1036, 3340]",Kayn,"[6630, 6694, 3070, 3158, 1036, 0, 3364]",Rumble,"[1056, 3157, 3020, 4636, 3067, 1052, 3340]"
False,Leona,"[3859, 3190, 3117, 0, 0, 0, 3364]",Lucian,"[1055, 6672, 3134, 1018, 3006, 0, 3363]",Xerath,"[3070, 1028, 3108, 1056, 6655, 3158, 3340]",Teemo,"[3006, 2031, 3115, 1026, 2055, 0, 3364]",Irelia,"[0, 3047, 6670, 1036, 1055, 3153, 3340]",True,Malzahar,"[1056, 0, 2031, 3108, 3802, 3158, 3340]",Samira,"[1055, 2003, 3006, 6670, 1053, 0, 3340]",Nami,"[3851, 4642, 1001, 3067, 1052, 0, 3364]",Graves,"[6692, 2031, 0, 1001, 0, 0, 3340]",Riven,"[1055, 3067, 3044, 0, 0, 3047, 3340]"
True,Ahri,"[6655, 0, 4628, 3165, 3020, 3135, 3364]",Jhin,"[3031, 6692, 3009, 6676, 3036, 3094, 3363]",TwistedFate,"[3100, 6656, 2424, 3158, 2015, 3086, 3363]",Amumu,"[3068, 3143, 3047, 3075, 3110, 0, 3364]",Yone,"[1055, 6673, 3006, 3072, 1037, 0, 3340]",False,Camille,"[3864, 8001, 6632, 3001, 3111, 3082, 3364]",Annie,"[1056, 3157, 6655, 3135, 0, 3020, 3364]",Pantheon,"[3153, 6693, 3111, 3508, 1036, 0, 3340]",LeeSin,"[3111, 6630, 3133, 3077, 6333, 3053, 3340]",Renekton,"[6333, 6630, 3026, 3053, 3071, 3047, 3340]"
False,Nautilus,"[3860, 3190, 2055, 3024, 3047, 3075, 3364]",Vayne,"[1055, 6672, 3153, 3006, 3086, 3124, 3340]",Malphite,"[3068, 2031, 1057, 3075, 3110, 3047, 3340]",Diana,"[2055, 3152, 3157, 3020, 3165, 3115, 3364]",Yasuo,"[6672, 3006, 3031, 3153, 1031, 1038, 3340]",True,Leona,"[3860, 8001, 3190, 2055, 3117, 3076, 3364]",Kalista,"[1055, 3006, 6673, 3085, 6677, 1042, 3340]",Yone,"[1055, 3006, 7008, 3072, 1038, 0, 3340]",Ivern,"[3107, 3117, 3504, 1082, 7021, 3191, 3364]",Ornn,"[7004, 2033, 8001, 3047, 3075, 1011, 3340]"
True,Leona,"[3860, 3190, 8001, 3117, 3076, 1011, 3364]",Ashe,"[3026, 3006, 6673, 1036, 3124, 3091, 3363]",Pantheon,"[3044, 3071, 3047, 6692, 6333, 3742, 3340]",Diana,"[3157, 3152, 3020, 3115, 0, 0, 3340]",Kalista,"[1055, 3006, 6673, 3085, 3091, 2055, 3340]",False,Alistar,"[6664, 3860, 1031, 3009, 3075, 3066, 3364]",Jhin,"[3031, 6671, 3009, 6676, 3094, 3036, 3340]",Leblanc,"[6655, 3089, 1082, 3020, 3102, 0, 3340]",XinZhao,"[3047, 3026, 6692, 3053, 3508, 3076, 3364]",Yasuo,"[1055, 3006, 6673, 3072, 1038, 1037, 3340]"
False,Lux,"[2055, 3108, 3041, 3853, 6655, 3020, 3364]",Teemo,"[4629, 2031, 4633, 3020, 3115, 1056, 3363]",Yasuo,"[3033, 2031, 1033, 6673, 1028, 3006, 3340]",XinZhao,"[3047, 6630, 3053, 2055, 0, 0, 3364]",Camille,"[1055, 3078, 3748, 1036, 3123, 3047, 3363]",True,Thresh,"[3190, 3855, 2055, 3117, 1028, 0, 3364]",Kaisa,"[6672, 1057, 1055, 3051, 1036, 1001, 3340]",Renekton,"[6630, 3047, 1055, 2055, 3044, 0, 3340]",Kayn,"[3053, 2031, 6630, 3111, 1029, 1029, 3364]",Leblanc,"[3020, 3108, 2033, 1082, 6655, 1028, 3364]"
True,Rakan,"[4642, 3859, 3067, 1052, 0, 3117, 3364]",MissFortune,"[1057, 6673, 3047, 0, 0, 0, 3340]",Gwen,"[3111, 2031, 1082, 4635, 0, 1054, 3364]",Poppy,"[1001, 3057, 1028, 3067, 0, 1082, 3364]",Camille,"[1055, 0, 2031, 1001, 0, 3078, 3340]",False,Karma,"[2031, 2065, 3853, 2055, 3158, 3108, 3364]",Ziggs,"[3070, 3020, 3041, 6653, 0, 0, 3363]",Zoe,"[2033, 2010, 3020, 6655, 1082, 0, 3363]",LeeSin,"[2031, 3053, 6630, 2422, 1028, 0, 3340]",Sett,"[3053, 6630, 2031, 3047, 1028, 0, 3340]"
False,Rakan,"[2065, 3853, 2055, 3117, 3050, 3114, 3364]",Tristana,"[1055, 6672, 1038, 3006, 3046, 0, 3363]",Ekko,"[4630, 3157, 3152, 3100, 3041, 3020, 3364]",MasterYi,"[6672, 3053, 3047, 3051, 3075, 3143, 3364]",Sett,"[0, 6631, 3076, 3047, 3044, 1037, 3363]",True,Galio,"[3860, 2065, 2420, 3158, 3108, 1082, 3364]",Twitch,"[6671, 1055, 3006, 3051, 1036, 1057, 3363]",Irelia,"[3111, 1055, 3091, 3153, 6609, 0, 3340]",Khazix,"[3158, 6692, 6694, 3134, 2055, 1037, 3364]",Camille,"[1055, 6632, 2031, 3047, 3074, 0, 3340]"
